lat,long
43.8128156,-79.4545548
43.6708779,-79.3766957
43.8433307,-79.5723025
43.8346824,-79.5743375
43.7661131,-79.2000794
43.6175378,-79.5022871
43.6412457,-79.4296043
43.6863825,-79.4393298
42.9444651,-81.3486365
43.6368052,-79.4306922
43.6764154,-79.3188839
45.3992683,-75.7306367
43.7684429,-79.500272
43.7052126,-79.3789497
43.6794221,-79.3479072
43.6560333,-79.4045286
43.6962487,-79.351838
43.6739012,-79.4287205
45.4080393,-75.7104489
43.6464581,-79.4184058
43.6735504,-79.4049717
43.6820876,-79.3190848
43.6402468,-79.4275121
45.3929961,-75.6133354
43.6463015,-79.4355802
45.908532,-77.2690194
43.7100502,-79.4090807
43.6882623,-79.5665107
43.6594019,-79.4050904
45.9102867,-77.2727423
45.4801862,-75.4971334
43.668375,-79.3300783
43.551056,-79.648087
46.1053033,-77.5030816
43.6440653,-79.3959185
43.6462578,-79.4274779
43.7080791,-79.4161585
43.6550078,-79.4002063
43.7490827,-79.4572699
43.6430638,-79.4233813
45.4265877,-75.7601395
43.6628148,-79.4431959
45.4503664,-75.6834578
43.6949187,-79.3967746
43.6629379,-79.3835949
43.681618,-79.2789696
43.680193,-79.2884177
45.4190108,-75.6993053
43.6432561,-79.4154678
43.8411992,-79.4708279
43.5526725,-79.6324445
43.6827108,-79.4487622
43.774189,-79.2153531
43.6534086,-79.4742051
43.6612443,-79.470146
43.66966,-79.41281
43.882428,-78.9294651
43.6442942,-79.4069214
43.6586685,-79.4654359
43.6566963,-79.3660857
43.669123,-79.4138026
43.6563726,-79.3556556
43.6719102,-79.445294
43.6648048,-79.4321914
43.6568762,-79.3838083
43.6601339,-79.4073864
43.8029462,-79.1725863
45.4273143,-75.6908402
43.6576876,-79.3468924
43.6592649,-79.3487999
43.8717525,-78.9475624
43.6339331,-79.4300366
45.441407,-75.661289
45.441407,-75.661289
43.664817,-79.4910345
43.6808512,-79.3184699
45.3656005,-75.7964212
43.6770436,-79.450432
45.2193571,-75.6633418
43.6666885,-79.4087679
43.6422991,-79.4230997
45.3966543,-75.6281322
45.2396535,-75.5962329
43.6656553,-79.387691
43.6465168,-79.374814
43.6365474,-79.4311307
43.641007,-79.4791112
43.6602741,-79.3474603
43.7769007,-79.333684
43.6472882,-79.4516608
43.5401374,-79.6783824
45.2668072,-75.7756115
43.6780025,-79.4326687
43.7617131,-79.4097492
43.3535699,-79.8369179
43.2052288,-79.8757538
43.6479108,-79.4524073
44.3097012,-79.8755202
45.3926627,-75.6942069
43.6904897,-79.3421688
44.384996,-79.7178031
43.6435329,-79.3761819
43.4439346,-79.7657737
43.729971,-79.4091193
43.6476013,-79.4546767
43.6793462,-79.4093683
43.6426599,-79.4152652
43.9796651,-79.2359994
45.418292,-75.7045465
43.6831893,-79.3764957
43.6630349,-79.4276089
43.6813282,-79.3042932
43.7344466,-79.5710115
43.6112177,-79.4917434
45.3554497,-75.7294907
43.6547394,-79.3833303
43.6633182,-79.3458846
43.6437705,-79.44432
43.6800543,-79.4177875
43.7609243,-79.499948
43.7323918,-79.5877528
43.6849524,-79.4133739
43.636642,-79.4057224
43.6401343,-79.3910801
43.7675143,-79.3712098
43.6387842,-79.3988635
43.6896657,-79.4540989
43.6950517,-79.3432403
43.5450778,-79.6200439
43.6390294,-79.4159228
43.6832692,-79.3287809
43.6910335,-79.7653744
45.4604475,-75.6197286
43.671526,-79.4157801
43.6812905,-79.4558639
43.7584804,-79.307934
43.6660478,-79.4621276
43.6444786,-79.4256423
43.7630739,-79.1936599
43.5981146,-79.5019577
43.6696239,-79.4237653
43.6432487,-79.7188445
43.6886982,-79.3483843
43.667813,-79.4377697
43.6740392,-79.3016386
43.6415227,-79.4033483
43.6796583,-79.3475458
43.6485583,-79.4557593
43.6611518,-79.4494681
43.6434623,-79.4422169
43.6511088,-79.3849197
43.6394808,-79.4289638
43.7580024,-79.4084664
43.5878673,-79.6400021
43.5949126,-79.6357361
43.8852896,-79.7504479
43.6847017,-79.4379251
43.6467345,-79.4317196
43.7789951,-79.7452232
43.6893626,-79.3303661
43.6501656,-79.4891067
43.6809991,-79.3930876
43.6482003,-79.4294184
43.6833552,-79.2880181
43.75733,-79.4259986
43.7318327,-79.4082173
43.7720966,-79.210219
43.6921204,-79.355794
43.666652,-79.4637569
43.6431033,-79.4038314
43.6715526,-79.3436604
43.8866033,-79.4194199
43.6489586,-79.4330055
43.6595241,-79.3827969
45.4050674,-75.7317248
45.3189883,-75.8320521
45.4280799,-75.6951309
43.6590979,-79.4649777
45.402457,-75.71902
43.6391563,-79.4303542
43.6384521,-79.4142524
43.7045934,-79.3916182
43.6446769,-79.4511131
43.6383382,-79.4012192
43.6616534,-79.3532571
43.4760541,-79.7406283
43.4760541,-79.7406283
43.6717806,-79.4351487
43.6867232,-79.2884945
43.7038043,-79.4349838
43.6511088,-79.3849197
43.6774166,-79.4499445
43.6350114,-79.4304724
43.6692348,-79.3651806
43.6370313,-79.3969478
43.6477149,-79.48814
43.6213712,-79.4829096
43.672343,-79.3316532
43.8686948,-79.3892273
43.6797554,-79.4178583
43.6474461,-79.371177
43.6449972,-79.4470972
43.6547959,-79.4731353
43.6405327,-79.4536632
43.6657776,-79.3349697
43.6518375,-79.4275304
43.6990601,-79.4758713
43.6213712,-79.4829096
43.7312273,-79.2536827
43.6516691,-79.4335441
43.7096345,-79.3843366
43.7067865,-79.4930796
43.6611555,-79.4820254
43.6588386,-79.3840248
43.7739842,-79.3618366
43.716927,-79.2598481
43.6815859,-79.4649611
43.6833384,-79.4384572
43.6912951,-79.3107139
43.6004023,-79.5060211
43.4472121,-79.72555
43.6710586,-79.4596543
45.3581043,-75.7501421
43.6383159,-79.4148458
43.6628766,-79.4165979
43.6668402,-79.4236417
43.708025,-79.4264239
43.6674012,-79.4012953
43.6621683,-79.3424993
43.6732086,-79.444063
43.6630648,-79.5022652
43.644365,-79.4120998
43.645502,-79.3939038
45.2675091,-75.7082013
45.3377108,-75.6735451
45.409828,-75.7072381
43.9763536,-79.4798143
43.6494925,-79.3863544
43.6466859,-79.4070718
43.7677263,-79.4114675
43.7181584,-79.232667
43.6470483,-79.3712971
43.6888556,-79.3170353
43.6386475,-79.4734595
43.6579515,-79.4152581
43.6729401,-79.3481154
43.6991213,-79.4078112
43.6886405,-79.3539272
43.6846576,-79.4419099
43.5596179,-79.6021023
43.7102251,-79.3956642
43.641015,-79.5104358
43.6468021,-79.4423262
43.6874123,-79.4304117
43.635551,-79.4283094
43.6460462,-79.4564439
43.8061729,-79.2196717
43.6475681,-79.4258201
43.6647694,-79.4454352
43.6559893,-79.4960588
43.6828961,-79.4500037
43.6674088,-79.3267191
43.7518319,-79.3608248
43.6424388,-79.4796505
43.6685183,-79.4299283
43.662114,-79.4377626
43.7176194,-79.4117192
43.8591766,-79.2283434
43.8169025,-79.3899116
43.6698852,-79.3939209
45.2879105,-75.7341027
43.6645485,-79.3387332
45.4008619,-75.7215627
43.7685996,-79.4120753
43.6520299,-79.42695
45.3431847,-75.6344563
43.6749876,-79.3257175
43.6658971,-79.4035449
43.6850559,-79.3875891
43.6354243,-79.4350038
43.7774399,-79.352863
43.653221,-79.468103
43.6547014,-79.3791708
45.4495399,-75.6294048
43.686693,-79.3994538
43.7250688,-79.4184192
44.2475297,-76.5189707
43.5614315,-79.6311334
45.4336194,-75.6889984
43.660769,-79.4047534
43.9390993,-79.4475258
43.7021359,-79.2795015
43.5039847,-79.8866666
43.6861425,-79.4310097
43.6601014,-79.3501089
43.6646819,-79.4009126
43.7088351,-79.4107129
43.6598159,-79.341154
43.6544101,-79.3744101
43.6529443,-79.4691181
43.7019814,-79.422249
43.6387638,-79.413467
43.5141268,-79.6524334
43.7031425,-79.394988
43.6764097,-79.5671612
43.6844479,-79.2831901
43.647344,-79.3871558
43.6609004,-79.3577872
43.6480615,-79.4384018
43.6753294,-79.288413
43.6857901,-79.4308953
43.6532853,-79.3682947
43.6657564,-79.4460654
43.650121,-79.4075168
45.3216113,-75.7821954
43.6950438,-79.5554296
43.7137856,-79.3738387
43.6431033,-79.4038314
43.6443016,-79.4267215
43.6609024,-79.4547611
43.6748472,-79.4252933
43.6485113,-79.5068764
43.7887268,-79.4181828
43.6463984,-79.4348701
43.641393,-79.4519426
43.641393,-79.4519426
43.6882435,-79.3751475
43.6833399,-79.418756
45.2680611,-75.7215046
43.7127507,-79.3998864
43.6441609,-79.4268281
43.6737055,-79.3026645
43.656277,-79.3673668
43.6494376,-79.479243
43.6769593,-79.3196432
43.4082219,-79.7923523
43.66047,-79.4400863
45.2473805,-75.9082187
43.6653909,-79.4010079
43.6403114,-79.3963225
43.6447178,-79.3917875
43.7495473,-79.4064132
43.6848017,-79.4903914
43.688735,-79.3159568
43.6616806,-79.4035938
43.664874,-79.346233
43.6831882,-79.3196731
43.665263,-79.5708293
43.6864477,-79.3139563
43.7563309,-79.5740998
43.7158347,-79.3624911
43.6431033,-79.4038314
43.6588641,-79.4735863
43.6508895,-79.4536247
43.6801924,-79.4161661
43.6530123,-79.4038825
43.6617656,-79.4331814
43.6633616,-79.3597847
43.6897953,-79.3990584
43.7178625,-79.2591004
43.6471587,-79.4356762
43.7482303,-79.5513265
43.6155472,-79.5031328
43.6722036,-79.3532348
43.774198,-79.2077283
43.6382863,-79.3898849
43.6671114,-79.3199348
43.6649375,-79.4400253
43.6816298,-79.3052619
43.6549738,-79.4598784
43.8367824,-79.5795929
43.6400694,-79.4141466
43.656039,-79.42098
43.64233,-79.3827495
43.6848179,-79.4276142
43.7260132,-79.3869621
43.6466123,-79.4535751
43.6911323,-79.4364523
43.6919916,-79.3267411
43.6615172,-79.5443184
43.6174791,-79.5000529
43.639632,-79.4458209
43.6456895,-79.408295
43.639632,-79.4458209
43.6926351,-79.314541
43.6619251,-79.4852659
43.6845661,-79.4379402
43.6596262,-79.4611179
43.6906873,-79.3136624
43.6977956,-79.3933258
43.6463984,-79.4348701
43.6477305,-79.5110433
43.7344983,-79.2949025
43.6734817,-79.3297256
43.8041758,-79.3837385
43.6657335,-79.475302
45.3594599,-75.7176209
43.6838906,-79.3441241
43.7703623,-79.3715075
43.7249729,-79.2522884
43.637936,-79.3974542
43.7124638,-79.3710643
43.6567742,-79.4186778
43.5902254,-79.69029
45.2886248,-75.7349645
43.725272,-79.5794473
45.3573221,-75.7249858
45.3441984,-75.7800512
43.7103654,-79.4030121
43.7023699,-79.4190492
43.5913669,-79.5409482
43.9028504,-78.84425
43.6922673,-79.4465892
43.7685925,-79.5142243
43.6575359,-79.479875
43.6479485,-79.4559184
43.6410799,-79.4183493
43.6444633,-79.4013161
43.6474775,-79.4759929
43.6610574,-79.4921492
43.6873218,-79.2903784
43.6858892,-79.3083173
45.2566821,-75.3582459
43.6681555,-79.4372149
45.4347027,-75.5072147
43.6437294,-79.5322969
43.6183245,-79.4897443
43.6691384,-79.3945862
43.6579053,-79.4138287
43.6698968,-79.3371327
43.6472075,-79.417673
43.627616,-79.6117755
43.664236,-79.451655
43.6745233,-79.4041413
43.7559798,-79.3150216
43.6737775,-79.3939903
43.6635854,-79.4831523
43.714483,-79.3875365
43.6408162,-79.520978
43.7697944,-79.1897914
43.7615513,-79.5106179
43.6505474,-79.4213457
45.2887143,-75.8792787
43.6902297,-79.3115768
43.6377395,-79.5822404
43.6701733,-79.3477823
43.8755238,-79.2409862
43.65192,-79.3688147
43.7173191,-79.4796305
43.6242728,-79.6082942
43.6467736,-79.4186175
45.4399797,-75.6832238
43.6400694,-79.4141466
45.3116617,-75.9196212
43.8408549,-79.0970514
43.6650846,-79.4411
43.6936868,-79.2985592
42.9849233,-81.2452768
43.6398353,-79.398421
43.6572987,-79.4729784
43.656768,-79.3703565
43.6456277,-79.4084269
43.6522297,-79.3690184
43.6672613,-79.415771
43.6657591,-79.4424727
43.6837698,-79.4318222
43.656243,-79.4172053
45.4072086,-75.7319775
43.8453635,-79.460656
43.6746603,-79.3370948
43.6431033,-79.4038314
43.6861565,-79.4137664
43.6716244,-79.3432773
43.6561671,-79.370105
43.7987174,-79.4641708
45.3681352,-75.7318201
43.6762598,-79.4324028
45.3810953,-75.6756016
43.8016638,-79.3539263
44.1653114,-79.8768219
45.3818889,-75.7495648
45.3147747,-75.9302614
43.6402846,-79.5598172
43.6645539,-79.3748836
43.6362356,-79.403119
43.6439978,-79.4254326
45.3725768,-75.6678027
43.6418976,-79.4528265
45.406352,-75.7105831
43.7072859,-79.3776505
43.7013835,-79.4832635
43.7386414,-79.3374855
43.7318382,-79.2713398
43.6430006,-79.4020302
43.6694815,-79.3488659
43.635851,-79.397799
43.7050964,-79.4113614
43.6631282,-79.479641
43.6883835,-79.4353288
43.6561821,-79.4031172
45.3762397,-75.6531409
43.6482483,-79.4250061
43.6614196,-79.3836071
43.7056901,-79.4254141
43.6566713,-79.4665955
43.6908419,-79.3988633
43.6425897,-79.4260119
43.6890724,-79.4277518
43.6504176,-79.360713
43.7355652,-79.4064609
45.2676705,-75.6902459
45.4180615,-75.6894978
43.6816654,-79.2887696
43.546727,-79.735365
43.7031815,-79.408921
43.8539106,-79.4639867
43.7067631,-79.3693349
45.3951312,-75.6372215
43.8514438,-79.5022268
43.7225893,-79.4573712
43.6508463,-79.3759959
43.6716071,-79.412991
43.5568218,-79.6338943
43.6486193,-79.5063554
45.4061429,-75.7265451
43.6619632,-79.4903152
43.661445,-79.4832285
43.6628903,-79.468389
43.7017285,-79.4155196
43.5460654,-79.7194454
43.6998686,-79.2975127
43.6574249,-79.4524583
43.6539888,-79.4687988
43.7872834,-79.1954121
45.4129161,-75.6996633
43.3035235,-79.8503095
45.3754702,-75.67293
43.6837939,-79.3187519
45.3748078,-75.6132276
43.6767404,-79.4550341
43.849651,-79.427498
43.639963,-79.4132149
43.8633761,-79.2226237
43.6656953,-79.4093163
45.3768515,-75.6055016
43.7371465,-79.2068417
43.6795241,-79.3018775
43.7293346,-79.3131285
43.6581834,-79.4675849
43.3694563,-79.7591079
43.7149839,-79.4794885
43.6373723,-79.4057275
43.5081403,-79.6604949
43.7286725,-79.4086009
43.6737699,-79.4346054
45.2899789,-75.74263
45.2413072,-75.7303845
43.7213621,-79.445251
43.6642035,-79.4742791
43.6636879,-79.4505463
43.6465453,-79.4304218
43.6632885,-79.3770734
43.7773496,-79.3660726
43.6831531,-79.2959337
43.6498647,-79.4198913
43.6411542,-79.3942749
43.7247716,-79.3027788
43.8371117,-79.5290146
43.6499259,-79.3578813
43.6599448,-79.4722561
43.6456422,-79.4182668
43.657898,-79.4425746
43.6543619,-79.4202021
43.6820211,-79.3905854
43.6244533,-79.4889569
43.7186657,-79.4100979
43.6488933,-79.4168389
43.6758612,-79.4488752
43.6872946,-79.3290832
45.4178107,-75.6952638
45.4169085,-75.6948163
43.68124,-79.3740184
43.6867962,-79.4439846
43.6404868,-79.397249
45.401064,-75.71107
43.7754299,-79.4105645
43.6837913,-79.3292245
43.640121,-79.453386
43.6793216,-79.4011911
43.7560664,-79.4166498
43.6956021,-79.2912322
43.6414394,-79.4223732
43.6818223,-79.4510725
43.6754621,-79.3447068
43.6143917,-79.4960706
43.6666006,-79.4470416
45.3391886,-75.6670561
43.6446324,-79.4251798
43.8077064,-79.3789151
45.3921019,-75.6929421
43.4969282,-79.6551272
43.8875099,-79.4201357
43.7104813,-79.4534289
43.670762,-79.3376787
43.6866619,-79.3421442
43.8434477,-79.572349
45.3222642,-75.9322762
43.6792671,-79.3201448
43.6316595,-79.5910948
43.3938019,-79.7855513
43.5115924,-79.6537609
43.6429227,-79.3979881
43.6634233,-79.4970264
43.6438476,-79.3892942
43.76554,-79.5011112
43.6526292,-79.5398175
43.6351287,-79.4356213
43.708229,-79.4165171
43.95922,-79.4748269
43.6887276,-79.4136052
43.6806493,-79.5136423
43.6712982,-79.4597704
43.7140752,-79.3707954
45.416729,-75.7128278
43.6460755,-79.4561317
43.6738796,-79.4300976
45.2627576,-75.761648
43.6429339,-79.5507815
43.5682068,-79.5977565
43.665,-79.4398102
43.8837988,-78.9187384
45.2788569,-75.8659143
43.6449341,-79.4136807
43.7803323,-79.2480579
45.3493559,-75.7802772
43.666464,-79.4092614
43.6374991,-79.4028548
43.6456277,-79.4084269
43.7868604,-79.3103044
43.6397352,-79.4116363
43.7170287,-79.2742163
43.6738796,-79.4300976
43.6725729,-79.3518933
43.6833417,-79.3196542
43.6431608,-79.4280078
43.6431624,-79.447159
43.6572294,-79.4468572
43.668386,-79.5408055
43.6368579,-79.5217156
43.6447019,-79.4162787
43.6600887,-79.4083499
43.6610888,-79.4065987
43.3913818,-79.7226572
43.3913818,-79.7226572
43.4764128,-79.6452047
43.6389365,-79.4308345
43.6408083,-79.4011128
43.7866047,-79.3562869
43.6588432,-79.4141689
43.7765311,-79.4130703
43.6589106,-79.3381285
43.6708581,-79.4875475
43.6717968,-79.4200253
43.6173016,-79.5034495
43.6422991,-79.4230997
43.6682487,-79.4323461
43.6576557,-79.4823521
43.6427223,-79.404763
43.6581696,-79.4611705
43.6717968,-79.4200253
43.6900151,-79.3923274
43.6928342,-79.2757379
45.4187011,-75.6879081
43.7211868,-79.4180224
43.6634243,-79.3657259
43.6602955,-79.451722
44.1344614,-79.5035346
43.6466374,-79.4195262
45.3946269,-75.7389512
43.6238936,-79.4886954
43.6770325,-79.3350042
43.6835366,-79.4199699
43.5928566,-79.5222514
43.6715213,-79.3927537
43.6426567,-79.4514211
43.6681796,-79.4599528
43.6946177,-79.5572453
43.6448946,-79.4383103
43.686904,-79.3501419
43.6611946,-79.4800779
43.7173126,-79.3345683
43.6493582,-79.3707759
45.2408839,-75.7295189
45.4268043,-75.6911107
43.6379857,-79.5999609
43.7906851,-79.4825614
43.6486048,-79.4462489
43.7717745,-79.3525051
43.6816928,-79.4288723
43.6731908,-79.3937378
45.2644688,-75.6945621
45.2635452,-75.7763299
45.2794312,-75.8545554
43.6383112,-79.5038338
43.6911821,-79.4458231
43.6653244,-79.4070157
43.6199874,-79.4850667
43.5551252,-79.7390582
43.6618117,-79.4055225
43.6851192,-79.2821016
43.6670614,-79.3482761
43.6365132,-79.4038017
43.7089362,-79.5062188
43.6698165,-79.4594727
43.6818872,-79.3069591
43.6588966,-79.4593246
43.6391175,-79.4425475
43.6727813,-79.3489575
43.7318545,-79.6332277
43.6681188,-79.3363979
43.694473,-79.3121931
43.7037481,-79.3997134
43.6502623,-79.4939677
43.7064391,-79.3668629
44.3828508,-76.4753579
43.8501459,-79.5014704
43.6410765,-79.3807326
43.6601752,-79.4287215
43.6327395,-79.4889127
43.6708653,-79.4245159
43.4758666,-79.6869706
43.6964264,-79.4449451
43.6769427,-79.4341553
45.3417262,-75.6350529
45.4494613,-75.6262999
43.6389231,-79.4126726
45.3277881,-75.791013
45.2760472,-75.7109384
43.6669209,-79.403466
43.6648902,-79.3781629
43.6852756,-79.4396494
43.6422991,-79.4230997
43.6559481,-79.3975155
43.6383749,-79.4286234
43.6434417,-79.4147622
43.6492586,-79.4033815
45.4193456,-75.6837125
43.659931,-79.4307636
43.659931,-79.4307636
45.2824654,-75.6840835
43.6411219,-79.4268511
43.6445786,-79.4217728
43.6311467,-79.4729351
43.6419043,-79.4464667
43.657312,-79.4175743
43.6792102,-79.4984871
43.71909,-79.3295245
43.661053,-79.4680456
43.6794129,-79.330736
43.6490301,-79.3885951
43.6944037,-79.3816474
43.6712793,-79.3239033
43.6493175,-79.4813916
43.6491689,-79.4075565
43.6685631,-79.419321
43.6651214,-79.4744533
43.6481667,-79.4347232
43.6753272,-79.4208818
43.6842502,-79.3070907
43.641199,-79.4180123
43.6381469,-79.4408517
43.6691607,-79.375069
43.2111872,-79.9882613
43.6876817,-79.3445205
43.6637643,-79.4244812
43.6390797,-79.3997399
45.2821894,-75.7113659
43.6662306,-79.4819024
43.6882222,-79.5684435
43.6512208,-79.4201558
43.6608246,-79.4305496
43.6365132,-79.4038017
43.6593209,-79.4409533
43.6390832,-79.4288368
43.6594112,-79.4909368
43.6553531,-79.5804815
43.6666006,-79.4470416
43.6935592,-79.3857543
45.2782368,-75.7137164
43.6688249,-79.3837381
43.648381,-79.4812187
43.6647225,-79.5240099
43.6768457,-79.5025727
45.4054035,-75.7217084
43.6557736,-79.4566326
44.1086965,-77.6230672
45.4124708,-75.7038302
43.6429887,-79.4063602
43.7170287,-79.2742163
43.7029448,-79.3456623
43.6591727,-79.4583863
43.6667229,-79.5698773
43.6469357,-79.4452905
43.6582859,-79.4312896
43.6570798,-79.4407177
43.6740465,-79.3257693
43.6433998,-79.4277104
43.6668876,-79.4121399
43.6851583,-79.308278
43.6651755,-79.4545074
45.407298,-75.6900934
43.6731774,-79.4319058
43.5978522,-79.6295927
43.6810703,-79.3270547
43.6649459,-79.5209471
43.6809346,-79.3285738
43.6451882,-79.3640732
43.6451882,-79.3640732
43.7698439,-79.4350718
43.6907019,-79.3997497
43.6598771,-79.4334256
43.6493582,-79.3707759
43.6554513,-79.4682209
45.3531883,-75.9269811
43.6724175,-79.4341116
43.7144856,-79.3546483
43.7073278,-79.3823022
43.8987539,-79.0225893
43.6716448,-79.4043009
43.6639134,-79.3828269
43.6577997,-79.4277188
43.6272342,-79.4790742
45.3854513,-75.7426415
43.6438476,-79.3892942
45.3854513,-75.7426415
45.4549353,-75.4687116
43.6724223,-79.3254286
43.686096,-79.3105188
43.6627598,-79.3269719
43.6680024,-79.3337515
43.6543191,-79.3923307
43.6596883,-79.495983
43.6568539,-79.3862221
43.7423765,-79.2306207
43.6637643,-79.4244812
43.6988701,-79.3838996
43.6793477,-79.3048117
45.3827125,-75.747378
43.6799377,-79.42869
43.6176935,-79.4976038
45.27834,-75.8559608
44.1757344,-77.3848388
43.6585371,-79.375118
45.2442952,-75.7204369
43.6880603,-79.3174644
43.6387638,-79.413467
45.3855534,-75.7423908
45.4376148,-75.669473
43.6002145,-79.5251312
43.634814,-79.7285162
43.6706073,-79.2920081
43.6471083,-79.3713205
43.6469845,-79.4006421
43.901096,-78.5898373
43.650234,-79.3806128
43.6636791,-79.3864731
43.722034,-79.7940235
43.6445036,-79.4212143
45.4511006,-75.5288807
43.7776654,-79.3956202
43.6734646,-79.4042987
43.7034387,-79.2957418
45.3343457,-75.7618751
43.6676773,-79.374923
43.6495708,-79.479979
43.6701065,-79.4564825
43.6709588,-79.4091998
43.6981095,-79.3914138
43.7431178,-79.2084611
43.6492872,-79.4736689
43.6212955,-79.4843099
43.6553531,-79.4301523
43.8973682,-78.8296737
43.7088716,-79.3204806
43.6638627,-79.4176402
43.6450023,-79.4534537
43.6438492,-79.44652
43.4775561,-79.7595323
43.6614046,-79.4481817
43.6618825,-79.3858033
43.7654374,-79.3816741
45.2825386,-75.7552354
43.2443243,-79.8030685
45.2861258,-75.9134042
43.6011124,-79.5252901
43.7697905,-79.4160562
43.6488804,-79.4294047
43.6756791,-79.4588643
43.6724077,-79.4430198
43.6372625,-79.4313731
45.3631468,-75.7849853
43.6429316,-79.4279342
43.6614865,-79.3773781
44.2685571,-76.6283609
43.5997873,-79.6808093
45.4261038,-75.6500999
43.7243503,-79.4047621
45.4063636,-75.6350669
43.6615666,-79.4083028
43.6504469,-79.3619343
43.6475274,-79.3991901
43.6393809,-79.4729164
43.5917313,-79.5353968
43.8930143,-79.2721044
43.6770292,-79.4382809
43.5852041,-79.6176433
43.6663429,-79.4061303
43.6880576,-79.3517942
43.6983221,-79.3858238
43.6911073,-79.3381609
45.4019153,-75.6905805
43.6558898,-79.4116857
43.639853,-79.3980355
43.6431033,-79.4038314
43.6585273,-79.4048977
43.6858661,-79.3234389
43.65543,-79.4301659
43.6438981,-79.4426343
43.6483192,-79.4475717
43.7089362,-79.5062188
43.6455959,-79.4025881
43.6562398,-79.4176925
43.6820557,-79.3869999
43.6789171,-79.3773692
43.638617,-79.7215482
43.410437,-79.8199349
43.6424719,-79.4409042
43.5932604,-79.5313861
43.6204946,-79.5131983
43.6461927,-79.5123881
43.864222,-79.4485671
43.887165,-79.0452472
43.6570163,-79.4460839
43.7266156,-79.4330887
43.6547337,-79.4752773
45.3486477,-75.6739805
45.3864406,-75.6682184
43.9187804,-79.4748883
43.7659179,-79.3832458
43.8650414,-79.4644797
43.6091229,-79.5399001
43.6882399,-79.4136242
43.6847855,-79.2904474
43.6741802,-79.3887328
43.6635783,-79.3781893
43.502321,-79.85132
43.6616613,-79.4113051
43.7502135,-79.5163797
44.2551579,-76.5579728
43.6616872,-79.4655564
43.8995617,-79.4325659
43.6561025,-79.469156
43.908624,-78.9147019
43.662422,-79.5862234
45.4432088,-75.6723813
43.6643545,-79.4609291
43.4257735,-79.7854457
43.6740726,-79.4455341
43.8810596,-79.3162539
45.2521128,-75.7363112
43.897158,-78.707475
43.6923493,-79.4845187
43.8556561,-79.5056106
43.8556561,-79.5056106
43.9873863,-79.5444544
43.6839274,-79.5274524
43.8460712,-78.9994976
43.4648783,-79.6966931
43.6988438,-79.2785525
44.403412,-79.655663
43.5642591,-79.6210076
43.4568314,-79.7177984
43.36532,-79.7415405
43.6398428,-79.3921641
43.8697586,-79.7307158
43.6901411,-79.536568
43.4815773,-79.6512412
43.6474461,-79.371177
43.6695623,-79.4053469
43.7058952,-79.5270004
43.6755226,-79.4308047
43.9250679,-78.6749087
45.4582151,-75.3515847
43.5983537,-79.7079173
43.7043963,-79.4173084
45.3613382,-75.7557372
43.6310439,-79.9006268
45.460161,-75.9675727
44.2381705,-76.5352334
43.8280019,-79.0305369
44.0607448,-79.488558
43.6651896,-79.3670936
43.4791868,-79.7291447
43.783584,-79.3491638
45.4293679,-75.661861
43.478667,-79.7185302
43.6857828,-79.3071022
45.4190818,-75.6932773
43.6673043,-79.4166658
43.3633046,-79.7559022
43.6524404,-79.3708432
43.8372079,-79.508276
45.3730321,-75.7761707
43.6723069,-79.340428
43.6697671,-79.4017895
43.2009921,-80.0122035
43.4568314,-79.7177984
43.6399526,-79.3799802
43.7798371,-79.2510858
43.6658653,-79.4157164
43.612145,-79.4898891
43.8252013,-79.4260575
43.4644212,-79.7128405
43.6398503,-79.4928417
45.351447,-75.7147075
43.5799283,-79.6573372
43.6646017,-79.4023841
43.6665375,-79.4126142
43.6401417,-79.394409
43.7310519,-79.3988399
43.7667529,-79.410346
43.9606664,-78.1764159
43.7871244,-79.3678996
43.753512,-79.4480532
43.6463115,-79.3752547
43.9533903,-78.9512402
45.3620828,-75.9284047
43.9767519,-79.2608612
43.7348749,-79.3056243
43.6743539,-79.3133033
43.70046,-79.8528599
43.7719773,-79.2612768
43.63724,-79.4021908
44.0092401,-79.4514776
45.2700502,-75.747478
43.669486,-79.3837221
43.6525381,-79.4801331
43.939504,-78.8309425
43.8714021,-79.0496968
43.6365132,-79.4038017
43.6682535,-79.437384
43.6370032,-79.4067073
43.8251774,-79.4084709
43.6406967,-79.3948182
43.6361674,-79.4717313
43.7119262,-79.7406228
43.8525372,-79.4076129
43.6909,-79.3819173
43.6655981,-79.4032352
43.570762,-79.6300718
43.673333,-79.3258873
43.7429529,-79.4884152
43.6925403,-79.4453468
43.6575989,-79.4829336
43.7974945,-79.3260997
43.6918087,-79.5383981
44.4756171,-80.081959
43.6239427,-79.4990244
43.8618523,-79.4355653
43.6763253,-79.4078722
43.7307245,-79.3280813
43.6923743,-79.4567535
43.4192363,-79.6881875
43.6963177,-79.5112136
43.2464553,-79.8455833
43.6643061,-79.4457244
43.6796394,-79.3961458
43.68729,-79.2720187
43.6475173,-79.4110337
45.3825428,-75.7532716
45.332554,-75.788109
43.6691582,-79.4267933
43.6500213,-79.3875141
43.678099,-79.306316
43.6405082,-79.4314307
43.678402,-79.4351157
43.6529443,-79.4691181
43.6799921,-79.4224778
43.7816163,-79.4054989
43.6709664,-79.4492044
43.6705694,-79.3212839
43.657505,-79.4797555
43.071749,-79.1455765
